1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
892208080,1,37,2,,"$107,961 ",No,"$333,680 ",Yes,M,Bachelors,z_Blue Collar,44,Commercial,"$24,850 ",1,Panel Truck,yes,$0 ,0,Yes,0,"$13,810 ",7,1,Los Angeles,5/13/2015
897488151,0,51,0,,"$11,070 ",No,$0 ,Yes,M,<High School,Student,34,Commercial,"$6,300 ",6,Pickup,no,$0 ,0,No,1,$0 ,1,0,Pasadena,4/7/2013
734601041,0,56,3,17,"$136,526 ",No,"$372,715 ",Yes,M,Bachelors,z_Blue Collar,10,Commercial,"$20,750 ",10,Van,yes,$0 ,0,No,0,$0 ,7,0,Los Angeles,12/2/2015
603699779,0,46,0,11,"$82,742 ",No,$0 ,z_No,M,z_High School,Manager,25,Private,"$14,370 ",7,Minivan,no,"$12,502 ",2,No,0,$0 ,10,0,Belleville,10/6/2012
474922510,0,37,0,14,"$14,941 ",No,"$127,238 ",Yes,M,PhD,Manager,33,Private,"$6,690 ",4,Pickup,no,$0 ,0,No,0,"$5,134 ",14,1,Westland,8/22/2013
24313434,0,35,0,7,"$74,194 ",No,"$210,282 ",z_No,M,z_High School,z_Blue Collar,35,Commercial,"$25,610 ",4,Panel Truck,yes,$0 ,0,No,0,$0 ,1,0,Chico,5/10/2015
85679111,0,41,0,3,"$85,545 ",No,$0 ,z_No,z_F,Masters,Lawyer,36,Private,"$6,240 ",1,z_SUV,no,$0 ,0,No,0,$0 ,21,0,Westland,11/22/2015
338635848,0,51,0,9,"$75,375 ",No,"$267,988 ",z_No,M,Masters,,28,Commercial,"$23,380 ",4,Panel Truck,yes,$952 ,3,No,6,$0 ,,0,Seattle,11/22/2014
643823608,0,52,0,11,"$179,483 ",No,"$496,761 ",Yes,z_F,PhD,,32,Commercial,"$43,530 ",1,Panel Truck,no,$0 ,0,No,2,$0 ,19,0,Oakland,12/15/2015
780884154,0,41,0,11,"$94,050 ",No,,z_No,z_F,Bachelors,z_Blue Collar,49,Commercial,"$15,000 ",1,z_SUV,no,$0 ,0,No,1,$0 ,14,0,Seattle,2/1/2012
483272503,0,52,0,13,"$25,894 ",No,"$117,638 ",Yes,z_F,z_High School,Clerical,36,Private,"$12,140 ",7,Sports Car,no,"$3,982 ",2,No,0,$0 ,1,0,Los Angeles,12/26/2015
786755285,0,41,0,12,"$53,008 ",No,"$200,442 ",Yes,M,z_High School,z_Blue Collar,42,Private,"$8,790 ",1,Minivan,yes,$0 ,0,No,1,"$3,725 ",10,1,Hesperia,12/11/2015
865298946,0,56,0,13,"$63,891 ",No,"$217,027 ",Yes,M,Masters,Manager,21,Private,"$13,880 ",1,Minivan,yes,$0 ,0,No,0,$0 ,1,0,Los Angeles,2/12/2013
508897129,0,55,0,15,"$86,516 ",No,"$311,279 ",Yes,M,Bachelors,Professional,52,Private,"$17,070 ",6,Van,yes,"$31,798 ",2,No,4,$0 ,1,0,Newark,8/11/2012
498831834,0,51,0,14,"$55,037 ",No,"$215,748 ",Yes,M,Masters,Lawyer,24,Private,"$7,000 ",3,Pickup,yes,$0 ,0,No,0,$0 ,10,0,Montgomery,9/21/2014
456146375,1,42,2,11,"$47,880 ",Yes,"$208,837 ",z_No,z_F,<High School,Clerical,33,Private,"$6,290 ",1,z_SUV,no,"$3,224 ",2,Yes,2,"$3,988 ",1,1,Montgomery,1/26/2013
199477356,0,47,0,,"$139,885 ",No,$0 ,z_No,M,PhD,,35,Commercial,"$21,890 ",6,Van,yes,$0 ,0,No,1,$0 ,9,0,Columbus,7/9/2014
632067262,0,57,2,16,"$71,518 ",Yes,$0 ,z_No,M,Masters,Manager,5,Private,"$14,350 ",4,Minivan,no,$0 ,0,No,0,$0 ,13,0,Seattle,9/15/2013
789938578,0,52,0,11,"$78,348 ",No,$0 ,z_No,z_F,Bachelors,z_Blue Collar,5,Commercial,"$14,530 ",7,z_SUV,no,$0 ,0,No,0,$0 ,,0,Burlington,11/21/2015
102503044,0,41,0,0,$0 ,No,"$109,155 ",z_No,z_F,Masters,Home Maker,47,Private,"$13,030 ",1,z_SUV,no,"$2,334 ",1,No,3,"$14,509 ",15,1,Newark,10/4/2015
559881483,0,33,2,15,"$92,052 ",No,"$295,952 ",Yes,M,Bachelors,Professional,33,Private,"$4,800 ",1,Minivan,no,$0 ,0,No,1,$0 ,10,0,San Francisco,6/15/2012
189010371,0,50,0,10,"$51,553 ",No,"$173,821 ",z_No,M,Bachelors,Manager,17,Private,"$14,460 ",1,Minivan,yes,$0 ,0,No,0,$0 ,13,0,Fremont,8/20/2015
621443150,0,50,0,11,"$62,830 ",No,"$239,936 ",Yes,M,Masters,Lawyer,39,Private,"$14,530 ",1,Minivan,no,$0 ,0,No,0,$0 ,10,0,Dallas,5/1/2013
21552127,0,34,0,3,"$48,292 ",No,"$154,000 ",z_No,z_F,<High School,z_Blue Collar,5,Private,"$25,000 ",4,z_SUV,no,"$3,685 ",3,No,0,"$2,175 ",,1,Newark,6/6/2014
459081867,0,66,0,13,"$14,815 ",No,"$87,347 ",Yes,z_F,z_High School,Clerical,12,Private,"$13,390 ",4,Sports Car,no,$0 ,0,No,2,$0 ,1,0,Newark,10/3/2012
114597908,0,42,0,11,"$61,182 ",No,"$201,094 ",Yes,M,Bachelors,z_Blue Collar,24,Commercial,"$14,510 ",6,Minivan,yes,$0 ,0,No,0,$0 ,12,0,Los Angeles,6/4/2013
651748745,0,47,0,13,"$47,355 ",No,"$165,540 ",Yes,z_F,z_High School,z_Blue Collar,49,Private,"$14,310 ",4,Minivan,yes,"$11,087 ",2,No,0,$0 ,,0,Dallas,11/2/2014
905552394,0,43,0,14,"$24,748 ",No,"$135,512 ",Yes,M,<High School,Clerical,44,Private,"$27,000 ",10,Minivan,no,$0 ,0,No,0,$0 ,5,0,Houston,5/12/2013
163811883,0,36,2,8,"$45,034 ",Yes,"$175,140 ",z_No,M,z_High School,Manager,5,Private,"$14,160 ",7,Minivan,no,$0 ,0,No,1,$0 ,1,0,Edmonds,8/28/2015
2718167,0,35,2,15,"$39,322 ",No,,Yes,M,z_High School,Clerical,41,Private,"$6,090 ",6,Pickup,yes,"$2,312 ",3,No,1,"$1,743 ",7,1,Columbus,7/30/2013
606624937,0,37,0,12,"$33,236 ",No,"$165,820 ",z_No,M,<High School,Clerical,49,Private,"$5,200 ",1,Minivan,yes,"$1,020 ",1,No,4,"$5,052 ",1,1,Pomona,6/15/2012
677948838,0,46,0,11,"$45,300 ",No,"$152,064 ",Yes,M,z_High School,z_Blue Collar,28,Commercial,"$10,630 ",1,Pickup,yes,$0 ,0,No,1,"$3,538 ",1,1,Miami,10/21/2015
796760182,0,36,1,12,"$98,573 ",No,"$289,177 ",Yes,z_F,Masters,Manager,62,Private,"$14,960 ",6,Minivan,no,$0 ,0,No,3,$0 ,16,0,Edmonds,9/19/2014
591182536,0,45,0,5,"$110,575 ",No,"$340,631 ",Yes,M,Masters,,36,Commercial,"$17,060 ",9,Van,no,$0 ,0,No,0,$0 ,14,0,Houston,12/7/2013
584586487,0,40,3,11,"$88,075 ",Yes,"$256,761 ",z_No,M,Bachelors,Professional,34,Private,"$16,010 ",4,Minivan,no,$0 ,0,No,1,$0 ,1,0,Aurora,1/4/2013
890652990,1,43,2,17,"$82,947 ",No,"$264,359 ",Yes,M,Masters,Professional,35,Commercial,"$20,710 ",4,Van,yes,"$3,963 ",3,No,5,$0 ,16,0,Aurora,10/1/2013
908740964,0,47,0,10,"$33,645 ",No,"$176,211 ",z_No,M,Masters,Lawyer,29,Private,"$24,640 ",6,Minivan,yes,$0 ,0,No,0,$0 ,8,0,Columbus,10/2/2013
838614829,1,40,2,14,"$55,172 ",Yes,$0 ,z_No,z_F,z_High School,z_Blue Collar,22,Commercial,"$12,400 ",4,z_SUV,no,"$7,947 ",3,No,6,$0 ,1,0,Houston,2/11/2014
617447600,0,72,0,16,"$56,313 ",No,"$249,478 ",Yes,M,Masters,Lawyer,20,Private,"$14,330 ",6,z_SUV,yes,"$1,391 ",2,No,7,"$3,746 ",20,1,Houston,6/23/2015
403699255,0,47,0,12,"$36,070 ",No,"$146,435 ",Yes,z_F,Bachelors,Manager,29,Private,"$15,580 ",1,z_SUV,no,"$4,963 ",2,No,4,$0 ,15,0,Pomona,7/6/2014
394875741,0,45,0,13,,No,"$122,195 ",Yes,z_F,z_High School,Clerical,38,Private,"$9,050 ",4,z_SUV,no,$0 ,0,No,3,$0 ,6,0,Salem,3/28/2013
169685431,0,40,0,7,"$52,718 ",No,"$210,922 ",z_No,M,z_High School,Professional,23,Private,"$15,450 ",13,Minivan,yes,$0 ,0,No,0,$0 ,9,0,Chicago,3/10/2012
852939655,1,40,2,10,"$56,335 ",No,"$204,619 ",Yes,z_F,Bachelors,Clerical,37,Private,"$14,270 ",1,z_SUV,no,$0 ,0,No,0,$0 ,10,0,Salem,6/18/2014
23899383,0,47,0,14,"$96,111 ",No,"$288,719 ",Yes,M,PhD,Doctor,26,Private,"$27,270 ",6,Minivan,yes,$0 ,0,No,1,$0 ,12,0,New York City,9/20/2015
104793760,2,45,3,14,"$36,912 ",Yes,$0 ,z_No,z_F,Bachelors,Clerical,60,Private,"$6,550 ",12,z_SUV,no,"$3,791 ",1,No,7,$0 ,12,0,Edmonds,11/21/2014
647329362,0,29,4,12,"$126,263 ",No,"$319,400 ",Yes,z_F,PhD,Manager,39,Private,"$8,190 ",6,z_SUV,no,"$26,785 ",2,Yes,0,$0 ,13,0,Miami,9/28/2015
792913205,0,36,3,13,"$61,472 ",Yes,,z_No,M,Bachelors,Clerical,38,Commercial,"$29,850 ",1,Panel Truck,no,$0 ,0,No,0,$0 ,10,0,Los Angeles,3/14/2013
982596497,0,44,2,15,,No,"$213,786 ",Yes,z_F,Bachelors,Professional,5,Private,"$19,190 ",10,z_SUV,no,$0 ,0,No,1,$0 ,,0,Edmonds,11/22/2014
20180493,0,50,0,11,"$91,116 ",No,$0 ,z_No,z_F,Bachelors,Professional,36,Private,"$30,560 ",1,Sports Car,no,$0 ,0,No,0,$0 ,9,0,Los Angeles,11/2/2013
208406343,2,36,3,12,"$49,515 ",Yes,"$209,725 ",z_No,M,z_High School,z_Blue Collar,47,Private,"$14,490 ",9,Minivan,yes,$0 ,0,No,0,$0 ,7,0,Salem,7/27/2012
32032663,0,31,2,11,"$66,592 ",No,"$175,461 ",Yes,M,Bachelors,Clerical,52,Private,"$19,530 ",1,Van,no,$0 ,0,No,0,$0 ,12,0,Salem,7/24/2014
406414853,0,47,0,11,"$50,152 ",No,"$208,703 ",Yes,M,z_High School,z_Blue Collar,60,Commercial,"$18,000 ",6,Van,no,$0 ,0,No,1,$0 ,1,0,Aurora,11/6/2013
510903092,0,51,0,8,"$102,244 ",No,"$307,424 ",Yes,M,Masters,Manager,39,Commercial,"$24,180 ",6,Panel Truck,yes,$0 ,0,No,1,$0 ,15,0,Aurora,12/1/2012
981691767,0,25,2,0,$0 ,No,$0 ,Yes,z_F,z_High School,Student,21,Commercial,"$4,000 ",3,Sports Car,no,"$9,870 ",2,No,6,"$3,567 ",1,1,Hickory,10/22/2013
816487996,0,47,0,10,"$83,689 ",No,"$223,808 ",Yes,z_F,PhD,,43,Commercial,"$14,570 ",10,Pickup,no,"$9,597 ",1,No,6,$0 ,10,0,Los Angeles,12/30/2015
28977784,0,46,0,,"$109,953 ",No,"$323,579 ",z_No,M,Masters,,18,Commercial,"$22,820 ",1,Panel Truck,yes,$0 ,0,No,1,"$8,047 ",12,1,Houston,4/21/2012
543520649,0,36,0,12,"$41,674 ",No,$0 ,z_No,z_F,z_High School,z_Blue Collar,19,Commercial,"$16,430 ",7,z_SUV,no,$0 ,0,No,0,"$5,436 ",10,1,Aurora,8/6/2015
430811065,2,39,2,,"$18,806 ",No,"$104,081 ",Yes,M,Masters,Manager,25,Private,"$23,610 ",10,Minivan,yes,"$30,328 ",1,No,0,"$15,196 ",16,1,Houston,8/19/2015
130076382,0,47,0,9,"$121,991 ",No,"$329,229 ",Yes,z_F,Masters,Manager,18,Private,"$5,180 ",8,Minivan,yes,$0 ,0,No,1,$0 ,1,0,Jacksonville,8/16/2014
965745421,1,37,3,12,"$28,196 ",No,"$108,109 ",Yes,z_F,z_High School,z_Blue Collar,24,Commercial,"$21,430 ",15,Minivan,no,$0 ,0,No,2,$0 ,4,0,San Francisco,6/25/2015
834726301,0,55,0,14,"$101,395 ",No,"$316,981 ",Yes,M,Masters,Lawyer,14,Private,"$13,980 ",4,Minivan,no,$0 ,0,No,0,$0 ,12,0,Richmond,9/14/2012
157610837,0,30,3,0,$0 ,Yes,$0 ,z_No,z_F,z_High School,Home Maker,30,Private,"$10,160 ",5,z_SUV,no,$0 ,0,No,6,"$1,945 ",1,1,Los Angeles,1/31/2013
108660852,0,44,2,15,"$91,329 ",No,"$291,800 ",Yes,z_F,Masters,Lawyer,49,Private,"$18,740 ",1,Minivan,no,$0 ,0,No,0,$0 ,19,0,Richmond,6/15/2012
441214013,0,69,0,12,"$60,965 ",No,"$231,014 ",Yes,z_F,Masters,Lawyer,13,Private,"$14,500 ",13,Sports Car,no,"$48,298 ",1,Yes,4,"$2,546 ",20,1,San Francisco,3/22/2013
682956351,0,46,0,9,"$100,022 ",No,"$290,572 ",z_No,M,Masters,Professional,28,Commercial,"$25,070 ",1,Panel Truck,yes,$0 ,0,No,0,$0 ,17,0,Jacksonville,8/12/2014
197773530,0,56,2,,"$60,286 ",No,"$213,596 ",Yes,z_F,Bachelors,z_Blue Collar,43,Commercial,"$27,640 ",1,Pickup,no,$0 ,0,No,0,$0 ,11,0,Chattanooga,10/11/2012
316141975,1,44,3,16,"$57,123 ",No,"$200,468 ",Yes,z_F,z_High School,z_Blue Collar,5,Commercial,"$21,340 ",4,Minivan,no,$0 ,0,No,0,$0 ,1,0,San Francisco,8/13/2015
41365076,0,35,0,11,"$60,185 ",No,$0 ,z_No,z_F,Bachelors,Professional,54,Commercial,"$17,730 ",4,Van,yes,$0 ,0,No,0,$0 ,6,0,Oklahoma City,12/26/2015
441214013,0,69,0,12,"$60,965 ",No,"$231,014 ",Yes,z_F,Masters,Lawyer,13,Private,"$17,200 ",6,z_SUV,no,$0 ,0,No,3,$0 ,20,0,Oklahoma City,11/1/2012
986046134,0,54,0,13,"$45,044 ",No,"$217,164 ",Yes,M,Masters,,16,Commercial,"$20,930 ",11,Van,yes,$0 ,0,No,0,$0 ,11,0,Oklahoma City,11/19/2013
485247868,0,37,0,0,$0 ,No,"$105,758 ",Yes,z_F,z_High School,Home Maker,19,Private,"$20,060 ",1,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Oklahoma City,10/6/2015
100818915,0,43,0,11,"$142,297 ",No,$0 ,z_No,z_F,PhD,,6,Private,"$20,030 ",4,z_SUV,no,$0 ,0,No,2,$0 ,,0,Seattle,10/7/2014
80790880,0,55,0,10,"$86,663 ",No,$0 ,z_No,z_F,Bachelors,Professional,6,Private,"$27,990 ",17,z_SUV,no,$0 ,0,No,0,$0 ,5,0,Seattle,7/24/2014
21582374,0,43,0,10,"$75,544 ",No,$0 ,z_No,z_F,Bachelors,Clerical,59,Private,"$15,550 ",11,z_SUV,no,$0 ,0,No,0,$0 ,,0,Arlington,11/17/2015
330422791,0,48,0,11,"$45,534 ",No,$0 ,z_No,z_F,z_High School,z_Blue Collar,50,Commercial,"$31,500 ",4,z_SUV,no,$0 ,0,No,0,$0 ,9,0,Seattle,1/29/2015
499337711,2,42,2,11,"$4,913 ",Yes,$0 ,z_No,z_F,z_High School,Home Maker,47,Commercial,"$7,130 ",1,Pickup,no,$0 ,0,No,5,"$5,475 ",1,1,Troy,10/24/2012
695751615,0,48,0,13,"$20,887 ",No,"$159,568 ",Yes,M,<High School,Clerical,15,Private,"$13,810 ",5,Minivan,no,"$3,220 ",1,No,2,$0 ,6,0,San Francisco,4/17/2014
417623543,0,44,0,8,"$61,283 ",No,,Yes,M,Bachelors,Manager,52,Private,"$5,900 ",4,Pickup,yes,$0 ,0,No,1,$0 ,12,0,San Francisco,1/21/2014
828921218,0,48,0,10,"$92,234 ",No,$0 ,z_No,M,Bachelors,z_Blue Collar,27,Commercial,"$21,170 ",10,Van,no,"$20,699 ",2,Yes,1,"$2,071 ",8,1,Los Angeles,7/17/2014
23741238,0,48,0,11,,No,,z_No,z_F,<High School,Home Maker,44,Private,"$8,950 ",7,z_SUV,no,$0 ,0,No,0,$0 ,1,0,New York City,11/15/2014
905977387,0,57,0,0,$0 ,No,$0 ,Yes,M,z_High School,Student,37,Commercial,"$12,540 ",4,Minivan,yes,"$25,429 ",2,Yes,0,"$1,425 ",11,1,Gulfport,10/27/2015
176260327,0,46,0,11,"$40,577 ",No,"$136,712 ",Yes,M,Masters,Manager,44,Private,"$17,880 ",16,Van,yes,$0 ,0,No,0,$0 ,16,0,San Francisco,9/24/2013
439710126,0,27,3,11,"$30,125 ",Yes,$0 ,z_No,M,<High School,Student,5,Private,"$20,120 ",1,Van,no,$0 ,0,No,0,$0 ,1,0,New York City,8/8/2015
945484645,1,37,2,0,$0 ,Yes,$0 ,z_No,M,Bachelors,Student,33,Commercial,"$7,450 ",1,Pickup,yes,$0 ,0,No,2,$0 ,11,0,Troy,12/29/2013
211989818,0,55,0,12,"$165,632 ",No,"$413,216 ",Yes,z_F,PhD,Lawyer,11,Private,"$20,280 ",19,z_SUV,no,$0 ,0,No,0,$0 ,18,0,Los Angeles,1/6/2013
868478590,1,54,1,,$0 ,No,"$76,992 ",Yes,z_F,Bachelors,Home Maker,13,Private,"$6,900 ",6,z_SUV,no,$0 ,0,No,2,"$1,317 ",10,1,Philadelphia,10/8/2015
983800811,0,52,0,13,,No,,Yes,M,Masters,Professional,26,Private,"$12,160 ",6,Minivan,yes,$0 ,0,No,3,$0 ,15,0,Jacksonville,9/2/2015
96219957,0,60,0,13,,No,"$242,090 ",Yes,M,<High School,z_Blue Collar,18,Commercial,"$8,870 ",6,Pickup,no,$990 ,1,No,4,$0 ,1,0,Austin,3/28/2013
714870833,0,45,0,7,"$61,598 ",No,"$202,760 ",Yes,z_F,z_High School,Clerical,91,Private,"$12,130 ",1,z_SUV,no,$0 ,0,No,0,$0 ,8,0,San Francisco,7/24/2014
48210951,0,55,0,13,"$115,656 ",No,"$333,533 ",Yes,z_F,Bachelors,Manager,44,Private,"$7,000 ",7,z_SUV,no,$0 ,0,No,4,$0 ,7,0,Redmond,10/9/2013
187776372,0,53,0,7,"$54,839 ",No,"$199,023 ",z_No,z_F,Masters,Lawyer,43,Private,"$12,280 ",15,z_SUV,no,"$5,536 ",2,No,1,$0 ,16,0,Pasadena,11/26/2015
390145148,0,46,0,10,"$75,739 ",No,"$257,180 ",Yes,z_F,Masters,Manager,28,Private,"$16,570 ",7,Minivan,no,$0 ,0,No,0,$0 ,9,0,Jacksonville,9/2/2013
555020654,0,45,0,9,,No,"$316,587 ",Yes,M,Masters,Lawyer,10,Private,"$8,750 ",4,Pickup,yes,$0 ,0,No,2,$0 ,11,0,New York City,2/18/2015
695008857,0,48,0,8,"$73,502 ",No,"$210,563 ",Yes,z_F,Bachelors,Professional,25,Private,"$11,720 ",13,z_SUV,no,$0 ,0,No,0,$0 ,9,0,Arlington,7/24/2014
543388045,0,56,0,7,"$79,293 ",No,"$247,954 ",z_No,M,Bachelors,z_Blue Collar,66,Commercial,"$35,280 ",1,Panel Truck,yes,$0 ,0,No,0,$0 ,11,0,Austin,8/21/2014
748650212,0,27,0,9,"$32,428 ",No,$0 ,z_No,M,<High School,z_Blue Collar,40,Private,"$7,440 ",4,Minivan,yes,"$6,144 ",4,No,5,$0 ,6,0,Jacksonville,4/20/2014
891205231,0,42,0,6,"$51,695 ",No,$0 ,z_No,M,z_High School,Professional,29,Commercial,"$17,630 ",10,Van,yes,$0 ,0,No,1,"$10,453 ",1,1,Seattle,12/3/2014
887185796,0,50,0,12,"$74,578 ",No,"$251,674 ",Yes,z_F,<High School,z_Blue Collar,45,Private,"$13,960 ",1,z_SUV,no,"$34,479 ",3,Yes,5,"$6,588 ",4,1,New York City,3/26/2013
331032762,0,55,0,15,"$122,070 ",No,"$335,023 ",Yes,z_F,Masters,Lawyer,42,Private,"$18,710 ",4,z_SUV,no,"$4,118 ",2,No,3,"$2,027 ",13,1,Seattle,12/11/2015
718911269,0,50,0,4,"$87,832 ",No,,Yes,M,z_High School,z_Blue Collar,8,Commercial,"$21,840 ",10,Minivan,yes,"$28,204 ",3,No,0,$0 ,1,0,Waynesboro,4/15/2015
672673381,0,46,0,6,"$108,980 ",No,$0 ,z_No,z_F,Bachelors,Manager,40,Private,"$17,000 ",10,Sports Car,no,"$1,420 ",3,No,3,$0 ,12,0,Seattle,8/26/2015
472441773,0,36,0,10,"$160,878 ",No,"$357,482 ",Yes,z_F,PhD,Manager,35,Private,"$21,260 ",4,z_SUV,no,$0 ,0,No,1,$0 ,12,0,Greenwood,8/8/2015
398891963,0,37,0,12,"$53,840 ",No,"$162,697 ",Yes,M,z_High School,Professional,36,Private,"$10,580 ",1,Minivan,no,"$2,577 ",4,No,6,$0 ,1,0,Greenwood,4/8/2012
838773580,0,40,0,,"$21,023 ",No,,z_No,z_F,z_High School,z_Blue Collar,57,Private,"$14,240 ",1,Minivan,no,$0 ,0,No,0,$0 ,1,0,New York City,10/6/2013
883610787,0,53,0,11,,No,$0 ,z_No,z_F,Masters,,37,Commercial,"$28,290 ",1,Pickup,no,$0 ,0,No,0,"$2,979 ",15,1,New York City,10/16/2014
217015750,0,62,0,14,"$75,381 ",No,"$243,941 ",Yes,z_F,Masters,Manager,48,Private,"$15,240 ",10,Sports Car,no,$0 ,0,No,3,$0 ,15,0,Los Angeles,3/30/2013
266101002,1,41,1,11,"$59,053 ",No,"$134,169 ",Yes,z_F,z_High School,z_Blue Collar,36,Commercial,"$11,510 ",1,z_SUV,no,$0 ,0,No,3,"$1,731 ",1,1,Waynesboro,4/18/2014
402530535,0,41,1,14,"$59,115 ",Yes,$0 ,z_No,M,Bachelors,Professional,25,Commercial,"$36,980 ",6,Panel Truck,yes,$0 ,0,No,4,"$26,188 ",5,1,Waynesboro,9/5/2014
438954064,0,32,2,11,"$59,905 ",Yes,"$197,120 ",z_No,M,<High School,z_Blue Collar,23,Commercial,"$8,620 ",1,Pickup,yes,$0 ,0,Yes,4,$520 ,1,1,Concord,3/10/2012
499813882,0,31,3,13,"$55,504 ",Yes,$0 ,z_No,z_F,z_High School,z_Blue Collar,11,Commercial,"$10,150 ",1,Minivan,no,$0 ,0,No,0,$0 ,1,0,Des Moines,7/11/2015
49988311,0,40,1,7,,Yes,$0 ,z_No,z_F,z_High School,z_Blue Collar,14,Commercial,"$27,840 ",1,Minivan,no,$0 ,0,No,0,$0 ,6,0,New York City,11/11/2015
715988300,0,53,0,,"$25,931 ",No,"$183,292 ",Yes,z_F,PhD,Home Maker,54,Private,"$22,880 ",3,Pickup,no,$0 ,0,No,0,$0 ,15,0,New York City,6/27/2013
112298653,0,52,0,13,"$35,093 ",No,"$184,784 ",Yes,z_F,z_High School,Clerical,26,Private,"$7,100 ",1,z_SUV,no,$0 ,0,No,0,$0 ,,0,Philadelphia,8/2/2015
851522155,0,53,0,7,"$48,194 ",No,$0 ,z_No,M,Bachelors,Professional,42,Private,"$16,690 ",1,Van,yes,$0 ,0,No,0,$0 ,12,0,Greenwood,1/9/2015
931269096,0,40,2,0,$0 ,No,"$96,384 ",Yes,z_F,z_High School,Home Maker,58,Private,"$5,500 ",7,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Cranston,9/25/2014
937686991,0,31,1,11,"$6,068 ",No,"$56,199 ",Yes,z_F,<High School,Home Maker,40,Private,"$10,730 ",4,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Cranston,10/2/2013
752507049,0,36,0,6,"$76,535 ",No,$0 ,z_No,z_F,Bachelors,Home Maker,61,Private,"$41,790 ",1,Van,no,$0 ,0,No,0,$0 ,8,0,Cranston,10/9/2013
900513938,0,44,3,17,"$42,223 ",No,"$134,918 ",Yes,z_F,z_High School,Clerical,24,Private,"$12,930 ",6,z_SUV,no,"$19,731 ",2,No,0,$0 ,1,0,New York City,12/24/2013
944239689,0,38,0,0,$0 ,No,$0 ,z_No,M,Bachelors,Home Maker,22,Commercial,"$21,490 ",6,Van,no,"$47,096 ",2,Yes,10,"$1,283 ",,1,Los Angeles,9/14/2012
362936198,0,31,2,13,"$71,763 ",No,"$200,268 ",Yes,M,Bachelors,Clerical,14,Private,"$13,560 ",3,Minivan,yes,"$9,251 ",2,No,3,$0 ,8,0,Henderson,12/15/2015
39111685,0,39,0,12,"$43,650 ",No,"$180,755 ",Yes,z_F,z_High School,z_Blue Collar,9,Commercial,"$9,260 ",1,Minivan,no,$0 ,0,No,0,$0 ,7,0,Arlington,8/29/2012
627068724,0,51,0,7,"$171,649 ",No,"$434,676 ",Yes,z_F,Masters,Lawyer,13,Private,"$23,760 ",1,Minivan,no,$0 ,0,No,3,$0 ,17,0,Cranston,5/3/2012
83458371,2,41,2,0,$0 ,No,"$68,777 ",Yes,z_F,z_High School,Home Maker,43,Private,"$14,980 ",9,z_SUV,no,$0 ,0,No,0,$0 ,8,0,Chester,10/3/2012
694026286,0,38,0,4,"$24,417 ",No,"$148,217 ",Yes,M,z_High School,Clerical,29,Private,"$18,570 ",9,Van,yes,"$10,192 ",2,No,4,$0 ,1,0,Knoxville,12/8/2015
853266389,1,36,2,8,"$88,236 ",Yes,$0 ,z_No,z_F,Bachelors,Professional,20,Private,"$13,920 ",1,z_SUV,no,"$4,432 ",1,No,2,"$2,494 ",13,1,Cranston,8/2/2015
893437524,0,44,0,,"$60,847 ",No,"$172,441 ",Yes,M,z_High School,z_Blue Collar,27,Commercial,"$15,210 ",10,Minivan,yes,$0 ,0,No,1,$0 ,1,0,Arlington,10/15/2014
975568099,1,45,3,13,"$16,086 ",No,"$108,026 ",Yes,M,<High School,Clerical,5,Private,"$15,270 ",6,Minivan,yes,"$2,997 ",1,No,0,$0 ,,0,Los Angeles,11/15/2014
142628941,0,43,2,0,$0 ,No,$0 ,Yes,M,<High School,Student,70,Private,"$5,800 ",11,Pickup,yes,$792 ,2,No,3,"$7,197 ",1,1,Los Angeles,8/3/2013
791722844,0,37,0,10,"$74,519 ",No,$0 ,z_No,M,Masters,Lawyer,24,Private,"$15,220 ",4,Minivan,no,$0 ,0,No,0,$0 ,17,0,Atlanta,5/23/2014
878478018,0,51,0,0,$0 ,No,$0 ,Yes,z_F,z_High School,Student,37,Commercial,"$6,600 ",1,Sports Car,no,$0 ,0,No,0,$0 ,1,0,Cranston,12/6/2014
690227177,0,43,0,,"$65,069 ",No,"$178,778 ",Yes,M,Bachelors,Professional,10,Private,"$12,310 ",6,Minivan,yes,$0 ,0,No,0,$0 ,16,0,Huntington Beach,9/2/2014
858628295,0,40,0,9,,No,"$262,533 ",z_No,z_F,Bachelors,Manager,42,Private,"$30,630 ",4,Minivan,no,$0 ,0,Yes,0,$0 ,11,0,Columbus,8/15/2014
269768682,0,47,0,11,"$65,136 ",No,"$218,705 ",Yes,z_F,Bachelors,z_Blue Collar,59,Commercial,"$12,710 ",1,z_SUV,no,"$5,468 ",2,No,3,$0 ,15,0,Chester,7/3/2015
341544787,0,40,0,13,"$31,101 ",No,$0 ,z_No,M,z_High School,Clerical,28,Commercial,"$4,610 ",7,Pickup,yes,"$1,852 ",2,No,1,"$3,321 ",6,1,Knoxville,11/12/2014
964117167,0,41,0,13,"$28,380 ",No,"$118,927 ",Yes,z_F,z_High School,Clerical,41,Private,"$11,810 ",4,z_SUV,no,$0 ,0,No,1,$0 ,10,0,Philadelphia,12/11/2015
